Driver,Team,LapTime,Compound,TyreLife,FreshTyre,Stint,TrackStatus,Sector1Time,Sector2Time,Sector3Time,Deleted,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,Position,GridPosition,GP,Year
BEA,Ferrari,0 days 00:01:28.642000,SOFT,4.0,True,5.0,1,0 days 00:00:32.255000,0 days 00:00:28.115000,0 days 00:00:28.272000,False,88.642,32.255,28.115,28.272,7.0,11.0,Saudi Arabian Grand Prix,2024
BOT,Kick Sauber,0 days 00:01:29.179000,SOFT,2.0,True,2.0,1,0 days 00:00:32.479000,0 days 00:00:28.341000,0 days 00:00:28.359000,False,89.179,32.479,28.341,28.359,17.0,16.0,Saudi Arabian Grand Prix,2024
GAS,Alpine,0 days 00:01:29.479000,SOFT,5.0,True,1.0,1,0 days 00:00:32.518000,0 days 00:00:28.369000,0 days 00:00:28.592000,False,89.479,32.518,28.369,28.592,20.0,18.0,Saudi Arabian Grand Prix,2024
HAM,Mercedes,0 days 00:01:28.460000,SOFT,2.0,True,7.0,1,0 days 00:00:32.419000,0 days 00:00:27.879000,0 days 00:00:28.162000,False,88.46,32.419,27.879,28.162,9.0,8.0,Saudi Arabian Grand Prix,2024
HUL,Haas F1 Team,0 days 00:01:29.055000,SOFT,2.0,True,2.0,1,0 days 00:00:32.530000,0 days 00:00:28.098000,0 days 00:00:28.427000,False,89.055,32.53,28.098,28.427,10.0,15.0,Saudi Arabian Grand Prix,2024
LEC,Ferrari,0 days 00:01:27.791000,SOFT,2.0,True,6.0,1,0 days 00:00:31.933000,0 days 00:00:27.842000,0 days 00:00:28.016000,False,87.791,31.933,27.842,28.016,3.0,2.0,Saudi Arabian Grand Prix,2024
MAG,Haas F1 Team,0 days 00:01:29.020000,SOFT,5.0,False,4.0,1,0 days 00:00:32.514000,0 days 00:00:28.161000,0 days 00:00:28.345000,False,89.02,32.514,28.161,28.345,12.0,13.0,Saudi Arabian Grand Prix,2024
NOR,McLaren,0 days 00:01:28.132000,SOFT,2.0,True,6.0,1,0 days 00:00:31.880000,0 days 00:00:28.022000,0 days 00:00:28.230000,False,88.132,31.88,28.022,28.23,8.0,6.0,Saudi Arabian Grand Prix,2024
OCO,Alpine,0 days 00:01:29.475000,SOFT,3.0,True,2.0,1,0 days 00:00:32.655000,0 days 00:00:28.250000,0 days 00:00:28.570000,False,89.475,32.655,28.25,28.57,13.0,17.0,Saudi Arabian Grand Prix,2024
PER,Red Bull Racing,0 days 00:01:27.807000,SOFT,2.0,True,6.0,1,0 days 00:00:31.944000,0 days 00:00:27.866000,0 days 00:00:27.997000,False,87.807,31.944,27.866,27.997,2.0,3.0,Saudi Arabian Grand Prix,2024
PIA,McLaren,0 days 00:01:28.089000,SOFT,2.0,True,6.0,1,0 days 00:00:31.994000,0 days 00:00:27.888000,0 days 00:00:28.207000,False,88.089,31.994,27.888,28.207,4.0,5.0,Saudi Arabian Grand Prix,2024
RIC,RB,0 days 00:01:29.025000,SOFT,2.0,True,3.0,1,0 days 00:00:32.595000,0 days 00:00:28.192000,0 days 00:00:28.238000,False,89.025,32.595,28.192,28.238,16.0,14.0,Saudi Arabian Grand Prix,2024
RUS,Mercedes,0 days 00:01:28.316000,SOFT,5.0,False,6.0,1,0 days 00:00:32.293000,0 days 00:00:27.884000,0 days 00:00:28.139000,False,88.316,32.293,27.884,28.139,6.0,7.0,Saudi Arabian Grand Prix,2024
SAR,Williams,0 days 00:01:29.526000,SOFT,2.0,True,2.0,1,0 days 00:00:32.691000,0 days 00:00:28.383000,0 days 00:00:28.452000,False,89.526,32.691,28.383,28.452,14.0,19.0,Saudi Arabian Grand Prix,2024
STR,Aston Martin,0 days 00:01:28.250000,SOFT,2.0,True,2.0,1,0 days 00:00:32.047000,0 days 00:00:27.922000,0 days 00:00:28.281000,False,88.25,32.047,27.922,28.281,19.0,10.0,Saudi Arabian Grand Prix,2024
TSU,RB,0 days 00:01:28.547000,SOFT,2.0,True,6.0,1,0 days 00:00:32.180000,0 days 00:00:28.110000,0 days 00:00:28.257000,False,88.547,32.18,28.11,28.257,15.0,9.0,Saudi Arabian Grand Prix,2024
VER,Red Bull Racing,0 days 00:01:27.472000,SOFT,2.0,True,5.0,1,0 days 00:00:31.763000,0 days 00:00:27.800000,0 days 00:00:27.909000,False,87.472,31.763,27.8,27.909,1.0,1.0,Saudi Arabian Grand Prix,2024
ALB,Williams,0 days 00:01:17.130000,SOFT,2.0,True,2.0,1,0 days 00:00:26.643000,0 days 00:00:17.564000,0 days 00:00:32.923000,False,77.13,26.643,17.564,32.923,11.0,12.0,Australian Grand Prix,2024
ALO,Aston Martin,0 days 00:01:16.710000,SOFT,4.0,True,3.0,1,0 days 00:00:26.577000,0 days 00:00:17.457000,0 days 00:00:32.676000,False,76.71,26.577,17.457,32.676,8.0,10.0,Australian Grand Prix,2024
BOT,Kick Sauber,0 days 00:01:17.340000,SOFT,2.0,True,4.0,1,0 days 00:00:26.770000,0 days 00:00:17.604000,0 days 00:00:32.966000,False,77.34,26.77,17.604,32.966,14.0,13.0,Australian Grand Prix,2024
GAS,Alpine,0 days 00:01:17.982000,SOFT,3.0,True,2.0,1,0 days 00:00:26.917000,0 days 00:00:17.632000,0 days 00:00:33.433000,False,77.982,26.917,17.632,33.433,13.0,17.0,Australian Grand Prix,2024
HAM,Mercedes,0 days 00:01:16.960000,SOFT,2.0,True,3.0,1,0 days 00:00:26.720000,0 days 00:00:17.476000,0 days 00:00:32.764000,False,76.96,26.72,17.476,32.764,18.0,11.0,Australian Grand Prix,2024
HUL,Haas F1 Team,0 days 00:01:17.976000,SOFT,2.0,True,2.0,1,0 days 00:00:26.782000,0 days 00:00:17.617000,0 days 00:00:33.577000,False,77.976,26.782,17.617,33.577,9.0,16.0,Australian Grand Prix,2024
LEC,Ferrari,0 days 00:01:16.304000,SOFT,5.0,False,4.0,1,0 days 00:00:26.387000,0 days 00:00:17.423000,0 days 00:00:32.494000,False,76.304,26.387,17.423,32.494,2.0,4.0,Australian Grand Prix,2024
MAG,Haas F1 Team,0 days 00:01:17.427000,SOFT,2.0,True,4.0,1,0 days 00:00:26.768000,0 days 00:00:17.575000,0 days 00:00:33.084000,False,77.427,26.768,17.575,33.084,10.0,14.0,Australian Grand Prix,2024
NOR,McLaren,0 days 00:01:16.315000,SOFT,2.0,True,6.0,1,0 days 00:00:26.393000,0 days 00:00:17.367000,0 days 00:00:32.555000,False,76.315,26.393,17.367,32.555,3.0,3.0,Australian Grand Prix,2024
OCO,Alpine,0 days 00:01:17.617000,SOFT,6.0,True,2.0,1,0 days 00:00:26.857000,0 days 00:00:17.613000,0 days 00:00:33.147000,False,77.617,26.857,17.613,33.147,16.0,15.0,Australian Grand Prix,2024
PER,Red Bull Racing,0 days 00:01:16.274000,SOFT,2.0,True,7.0,1,0 days 00:00:26.467000,0 days 00:00:17.289000,0 days 00:00:32.518000,False,76.274,26.467,17.289,32.518,5.0,6.0,Australian Grand Prix,2024
PIA,McLaren,0 days 00:01:16.572000,SOFT,2.0,True,6.0,1,0 days 00:00:26.494000,0 days 00:00:17.443000,0 days 00:00:32.635000,False,76.572,26.494,17.443,32.635,4.0,5.0,Australian Grand Prix,2024
RIC,RB,0 days 00:01:17.466000,SOFT,2.0,True,2.0,1,0 days 00:00:26.734000,0 days 00:00:17.659000,0 days 00:00:33.073000,True,77.466,26.734,17.659,33.073,12.0,18.0,Australian Grand Prix,2024
RUS,Mercedes,0 days 00:01:16.724000,SOFT,3.0,True,6.0,1,0 days 00:00:26.501000,0 days 00:00:17.502000,0 days 00:00:32.721000,False,76.724,26.501,17.502,32.721,17.0,7.0,Australian Grand Prix,2024
SAI,Ferrari,0 days 00:01:16.185000,SOFT,2.0,True,5.0,1,0 days 00:00:26.222000,0 days 00:00:17.434000,0 days 00:00:32.529000,False,76.185,26.222,17.434,32.529,1.0,2.0,Australian Grand Prix,2024
STR,Aston Martin,0 days 00:01:16.780000,SOFT,4.0,True,4.0,1,0 days 00:00:26.446000,0 days 00:00:17.446000,0 days 00:00:32.888000,False,76.78,26.446,17.446,32.888,6.0,9.0,Australian Grand Prix,2024
TSU,RB,0 days 00:01:16.788000,SOFT,2.0,True,6.0,1,0 days 00:00:26.513000,0 days 00:00:17.507000,0 days 00:00:32.768000,False,76.788,26.513,17.507,32.768,7.0,8.0,Australian Grand Prix,2024
VER,Red Bull Racing,0 days 00:01:15.915000,SOFT,2.0,True,7.0,1,0 days 00:00:26.262000,0 days 00:00:17.315000,0 days 00:00:32.338000,False,75.915,26.262,17.315,32.338,19.0,1.0,Australian Grand Prix,2024
ZHO,Kick Sauber,0 days 00:01:18.188000,SOFT,5.0,True,1.0,1,0 days 00:00:26.991000,0 days 00:00:17.944000,0 days 00:00:33.253000,False,78.188,26.991,17.944,33.253,15.0,19.0,Australian Grand Prix,2024
ALB,Williams,0 days 00:01:42.840000,SOFT,2.0,True,4.0,1,0 days 00:00:36.338000,0 days 00:00:41.412000,0 days 00:00:25.090000,False,102.84,36.338,41.412,25.09,7.0,9.0,Azerbaijan Grand Prix,2024
ALO,Aston Martin,0 days 00:01:42.369000,SOFT,2.0,True,6.0,1,0 days 00:00:36.064000,0 days 00:00:41.611000,0 days 00:00:24.694000,False,102.369,36.064,41.611,24.694,6.0,7.0,Azerbaijan Grand Prix,2024
BEA,Haas F1 Team,0 days 00:01:42.968000,SOFT,2.0,True,4.0,1,0 days 00:00:36.032000,0 days 00:00:41.930000,0 days 00:00:25.006000,False,102.968,36.032,41.93,25.006,10.0,10.0,Azerbaijan Grand Prix,2024
BOT,Kick Sauber,0 days 00:01:43.618000,SOFT,2.0,True,2.0,1,0 days 00:00:36.474000,0 days 00:00:42.320000,0 days 00:00:24.824000,False,103.618,36.474,42.32,24.824,16.0,16.0,Azerbaijan Grand Prix,2024
COL,Williams,0 days 00:01:42.473000,SOFT,2.0,True,4.0,1,0 days 00:00:36.224000,0 days 00:00:41.483000,0 days 00:00:24.766000,False,102.473,36.224,41.483,24.766,8.0,8.0,Azerbaijan Grand Prix,2024
GAS,Alpine,0 days 00:01:43.088000,SOFT,2.0,True,3.0,12,0 days 00:00:36.375000,0 days 00:00:41.823000,0 days 00:00:24.890000,False,103.088,36.375,41.823,24.89,12.0,18.0,Azerbaijan Grand Prix,2024
HAM,Mercedes,0 days 00:01:42.289000,SOFT,2.0,True,6.0,1,0 days 00:00:36.174000,0 days 00:00:41.422000,0 days 00:00:24.693000,False,102.289,36.174,41.422,24.693,9.0,19.0,Azerbaijan Grand Prix,2024
HUL,Haas F1 Team,0 days 00:01:43.101000,SOFT,2.0,True,2.0,12,0 days 00:00:36.399000,0 days 00:00:41.822000,0 days 00:00:24.880000,False,103.101,36.399,41.822,24.88,11.0,12.0,Azerbaijan Grand Prix,2024
LEC,Ferrari,0 days 00:01:41.365000,SOFT,2.0,True,5.0,1,0 days 00:00:35.702000,0 days 00:00:40.813000,0 days 00:00:24.850000,False,101.365,35.702,40.813,24.85,2.0,1.0,Azerbaijan Grand Prix,2024
